2024-09-20 17:30:33.899 | INFO  | 50388 | [restartedMain] ｜ c.y.y.YupaoBackendDuplicateApplication ｜ line-55 ｜ traceId_ ｜ Starting YupaoBackendDuplicateApplication using Java 1.8.0_422 on 192.168.2.7 with PID 50388 (/Users/wangzhenzhou/IdeaProjects/yupi/yupao-backend-duplicate/target/classes started by wangzhenzhou in /Users/wangzhenzhou/IdeaProjects/yupi/yupao-backend-duplicate)
2024-09-20 17:41:06.659 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ request start, path: /api/user/current, ip: 0:0:0:0:0:0:0:1, params: [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@2ad5f917]
2024-09-20 17:41:06.662 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-102 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 1
2024-09-20 17:41:06.665 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-104 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 2
2024-09-20 17:41:06.665 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-106 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 3
2024-09-20 17:41:06.665 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-111 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 4
2024-09-20 17:41:06.666 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-114 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 5
2024-09-20 17:41:06.675 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-118 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 6
2024-09-20 17:41:06.676 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ c.y.yupao.controller.UserController ｜ line-122 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ getCurrentUser 7
2024-09-20 17:41:06.677 | INFO  | 50388 | [http-nio-8080-exec-8] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_5f992708-548f-4b39-8932-3275a8ce07ec ｜ request end, cost: 17ms
2024-09-20 17:41:09.828 | INFO  | 50388 | [http-nio-8080-exec-9] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_75d356b8-d5d5-43b3-a64d-15be64197ee7 ｜ request start, path: /api/user/recommend, ip: 0:0:0:0:0:0:0:1, params: [8, 1, org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@24296f5]
2024-09-20 17:41:09.990 | INFO  | 50388 | [http-nio-8080-exec-9] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_75d356b8-d5d5-43b3-a64d-15be64197ee7 ｜ request end, cost: 162ms
2024-09-20 17:42:44.470 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ request start, path: /api/user/current, ip: 0:0:0:0:0:0:0:1, params: [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@588d7c4f]
2024-09-20 17:42:44.473 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-102 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 1
2024-09-20 17:42:44.474 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-104 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 2
2024-09-20 17:42:44.475 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-106 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 3
2024-09-20 17:42:44.475 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-111 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 4
2024-09-20 17:42:44.475 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-114 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 5
2024-09-20 17:42:44.488 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-118 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 6
2024-09-20 17:42:44.488 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-122 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ getCurrentUser 7
2024-09-20 17:42:44.489 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_7e8ed113-51dc-459b-9a0a-8e30d6fcee75 ｜ request end, cost: 19ms
2024-09-20 17:45:45.986 | INFO  | 50388 | [http-nio-8080-exec-4] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_77871d87-a65f-46fd-a250-a8d5c7c69bdc ｜ request start, path: /api/user/recommend, ip: 0:0:0:0:0:0:0:1, params: [8, 1, org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@3c7209d7]
2024-09-20 17:45:45.992 | INFO  | 50388 | [http-nio-8080-exec-4] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_77871d87-a65f-46fd-a250-a8d5c7c69bdc ｜ request end, cost: 5ms
2024-09-20 17:45:48.719 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ request start, path: /api/user/current, ip: 0:0:0:0:0:0:0:1, params: [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@5dc42dc7]
2024-09-20 17:45:48.719 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-102 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 1
2024-09-20 17:45:48.719 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_2bcc1ce5-27a9-41be-88ba-58211e9c44df ｜ request start, path: /api/team/list, ip: 0:0:0:0:0:0:0:1, params: [TeamQuery(id=null, idList=null, searchText=, name=null, description=null, maxNum=null, userId=null, status=0), org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@438f0592]
2024-09-20 17:45:48.719 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-104 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 2
2024-09-20 17:45:48.719 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-106 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 3
2024-09-20 17:45:48.720 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-111 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 4
2024-09-20 17:45:48.720 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-114 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 5
2024-09-20 17:45:48.729 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-118 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 6
2024-09-20 17:45:48.729 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ c.y.yupao.controller.UserController ｜ line-122 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ getCurrentUser 7
2024-09-20 17:45:48.729 | INFO  | 50388 | [http-nio-8080-exec-5] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_5df11206-35a3-4623-8862-a7bf7dc085e2 ｜ request end, cost: 10ms
2024-09-20 17:45:48.751 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_2bcc1ce5-27a9-41be-88ba-58211e9c44df ｜ request end, cost: 31ms
2024-09-20 17:45:50.007 | INFO  | 50388 | [http-nio-8080-exec-6] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_ac2dfc80-0281-451d-bc60-e048e7a2b0e3 ｜ request start, path: /api/user/recommend, ip: 0:0:0:0:0:0:0:1, params: [8, 1, org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@40823ffa]
2024-09-20 17:45:50.013 | INFO  | 50388 | [http-nio-8080-exec-6] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_ac2dfc80-0281-451d-bc60-e048e7a2b0e3 ｜ request end, cost: 5ms
2024-09-20 17:45:54.922 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ request start, path: /api/user/current, ip: 0:0:0:0:0:0:0:1, params: [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@28bf9267]
2024-09-20 17:45:54.924 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-102 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 1
2024-09-20 17:45:54.925 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-104 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 2
2024-09-20 17:45:54.925 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-106 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 3
2024-09-20 17:45:54.925 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-111 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 4
2024-09-20 17:45:54.926 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-114 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 5
2024-09-20 17:45:54.931 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-118 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 6
2024-09-20 17:45:54.932 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ c.y.yupao.controller.UserController ｜ line-122 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ getCurrentUser 7
2024-09-20 17:45:54.932 | INFO  | 50388 | [http-nio-8080-exec-1] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_355e96cf-ba92-49ca-a323-aee0eee19674 ｜ request end, cost: 10ms
2024-09-20 17:45:57.573 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ request start, path: /api/user/current, ip: 0:0:0:0:0:0:0:1, params: [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@5f3aa21b]
2024-09-20 17:45:57.574 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-102 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 1
2024-09-20 17:45:57.574 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-104 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 2
2024-09-20 17:45:57.575 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-106 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 3
2024-09-20 17:45:57.576 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-111 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 4
2024-09-20 17:45:57.577 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-114 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 5
2024-09-20 17:45:57.581 | INFO  | 50388 | [http-nio-8080-exec-10] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_d596d596-ec69-433e-9ba7-e6547cc60d97 ｜ request start, path: /api/team/list, ip: 0:0:0:0:0:0:0:1, params: [TeamQuery(id=null, idList=null, searchText=, name=null, description=null, maxNum=null, userId=null, status=0), org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@6606a10d]
2024-09-20 17:45:57.584 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-118 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 6
2024-09-20 17:45:57.585 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ c.y.yupao.controller.UserController ｜ line-122 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ getCurrentUser 7
2024-09-20 17:45:57.585 | INFO  | 50388 | [http-nio-8080-exec-3] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_e6312bac-52fe-4a5d-8fb0-c2e3bd880d65 ｜ request end, cost: 12ms
2024-09-20 17:45:57.607 | INFO  | 50388 | [http-nio-8080-exec-10] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_d596d596-ec69-433e-9ba7-e6547cc60d97 ｜ request end, cost: 25ms
2024-09-20 17:46:16.225 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-52 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ request start, path: /api/user/current, ip: 0:0:0:0:0:0:0:1, params: [org.springframework.session.web.http.SessionRepositoryFilter$SessionRepositoryRequestWrapper@2c3edbc6]
2024-09-20 17:46:16.225 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-102 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 1
2024-09-20 17:46:16.226 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-104 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 2
2024-09-20 17:46:16.226 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-106 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 3
2024-09-20 17:46:16.227 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-111 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 4
2024-09-20 17:46:16.227 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-114 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 5
2024-09-20 17:46:16.234 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-118 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 6
2024-09-20 17:46:16.235 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ c.y.yupao.controller.UserController ｜ line-122 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ getCurrentUser 7
2024-09-20 17:46:16.235 | INFO  | 50388 | [http-nio-8080-exec-7] ｜ com.yupi.yupao.aop.LogInterceptor ｜ line-60 ｜ traceId_6945cf3d-bded-4021-b1d8-d0e96ca20f96 ｜ request end, cost: 10ms
2024-09-20 17:48:26.994 | INFO  | 50388 | [SpringApplicationShutdownHook] ｜ com.zaxxer.hikari.HikariDataSource ｜ line-350 ｜ traceId_ ｜ HikariPool-1 - Shutdown initiated...
2024-09-20 17:48:27.006 | INFO  | 50388 | [SpringApplicationShutdownHook] ｜ com.zaxxer.hikari.HikariDataSource ｜ line-352 ｜ traceId_ ｜ HikariPool-1 - Shutdown completed.
